chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr2,105672751,105672790,chr2-105672751-105672790,0.34,0.48,0.6,chr2,105666900,105699364,ENSMUSG00000027168.17,+,Pax6,protein_coding,0.25999999999999995
chr2,105673162,105673413,chr2-105673162-105673413,0.35,0.45,0.58,chr2,105666900,105699364,ENSMUSG00000027168.17,+,Pax6,protein_coding,0.22999999999999998
chr2,105677012,105677018,chr2-105677012-105677018,0.39,0.55,0.64,chr2,105666900,105699364,ENSMUSG00000027168.17,+,Pax6,protein_coding,0.25
chr2,106177604,106177631,chr2-106177604-106177631,0.62,0.42,0.34,chr2,106001336,106408151,ENSMUSG00000074981.8,+,Dcdc5,unitary_pseudogene,-0.27999999999999997
chr2,106193736,106193776,chr2-106193736-106193776,0.5,0.37,0.3,chr2,106001336,106408151,ENSMUSG00000074981.8,+,Dcdc5,unitary_pseudogene,-0.2
chr2,109500921,109500943,chr2-109500921-109500943,0.35,0.54,0.59,chr2,109475003,109501200,ENSMUSG00000081746.1,+,Gm13925,processed_pseudogene,0.24
chr2,109959696,109959717,chr2-109959696-109959717,0.5,0.59,0.71,chr2,109915647,110016257,ENSMUSG00000050199.9,+,Lgr4,protein_coding,0.20999999999999996
chr2,110012282,110012304,chr2-110012282-110012304,0.37,0.5,0.6,chr2,109915647,110016257,ENSMUSG00000050199.9,+,Lgr4,protein_coding,0.22999999999999998
chr2,110818181,110818190,chr2-110818181-110818190,0.46,0.64,0.72,chr2,110653201,110952923,ENSMUSG00000074968.7,-,Ano3,protein_coding,0.25999999999999995
chr2,113084886,113084966,chr2-113084886-113084966,0.23,0.46,0.37,chr2,112629355,113219096,ENSMUSG00000057378.10,-,Ryr3,protein_coding,0.13999999999999999
chr2,113357931,113358223,chr2-113357931-113358223,0.39,0.19,0.1,chr2,113325736,113718767,ENSMUSG00000044042.14,+,Fmn1,protein_coding,-0.29000000000000004
chr2,115579870,115579891,chr2-115579870-115579891,0.4,0.6,0.62,chr2,115554786,115583555,ENSMUSG00000086735.1,-,Gm13977,antisense,0.21999999999999997
chr2,115579870,115579891,chr2-115579870-115579891,0.4,0.6,0.62,chr2,115579716,115780768,ENSMUSG00000040282.9,+,BC052040,protein_coding,0.21999999999999997
chr2,116009014,116009021,chr2-116009014-116009021,0.56,0.72,0.77,chr2,115861064,116067839,ENSMUSG00000027210.16,-,Meis2,protein_coding,0.20999999999999996
chr2,116061506,116061510,chr2-116061506-116061510,0.44,0.53,0.72,chr2,115861064,116067839,ENSMUSG00000027210.16,-,Meis2,protein_coding,0.27999999999999997
chr2,116061976,116062012,chr2-116061976-116062012,0.43,0.64,0.71,chr2,115861064,116067839,ENSMUSG00000027210.16,-,Meis2,protein_coding,0.27999999999999997
chr2,116068737,116068743,chr2-116068737-116068743,0.44,0.61,0.68,chr2,116064218,116069444,ENSMUSG00000086328.1,-,2700033N17Rik,lincRNA,0.24000000000000005
chr2,116068737,116068743,chr2-116068737-116068743,0.44,0.61,0.68,chr2,116065225,116087911,ENSMUSG00000086308.1,+,G630016G05Rik,lincRNA,0.24000000000000005
chr2,116072534,116072636,chr2-116072534-116072636,0.27,0.46,0.49,chr2,116065225,116087911,ENSMUSG00000086308.1,+,G630016G05Rik,lincRNA,0.21999999999999997
chr2,117124082,117124104,chr2-117124082-117124104,0.61,0.48,0.4,chr2,117119374,117184279,ENSMUSG00000027351.10,+,Spred1,protein_coding,-0.20999999999999996
chr2,119705219,119705246,chr2-119705219-119705246,0.4,0.66,0.74,chr2,119673068,119737407,ENSMUSG00000027304.9,+,Rtf1,protein_coding,0.33999999999999997
chr2,119741440,119741478,chr2-119741440-119741478,0.34,0.39,0.54,chr2,119738828,119742956,ENSMUSG00000064722.1,-,Gm25857,snoRNA,0.2
chr2,119741440,119741478,chr2-119741440-119741478,0.34,0.39,0.54,chr2,119740337,119753263,ENSMUSG00000027296.7,+,Itpka,protein_coding,0.2
chr2,119810165,119810175,chr2-119810165-119810175,0.52,0.38,0.3,chr2,119795733,119820104,ENSMUSG00000027298.13,+,Tyro3,protein_coding,-0.22000000000000003
chr2,120190095,120190184,chr2-120190095-120190184,0.42,0.53,0.63,chr2,120164412,120247335,ENSMUSG00000050211.10,-,Pla2g4e,protein_coding,0.21000000000000002
chr2,120658729,120658738,chr2-120658729-120658738,0.61,0.51,0.4,chr2,120627126,120733895,ENSMUSG00000033705.12,+,Stard9,protein_coding,-0.20999999999999996
chr2,120864539,120864629,chr2-120864539-120864629,0.47,0.64,0.7,chr2,120848705,120868689,ENSMUSG00000087519.4,+,AV039307,processed_transcript,0.22999999999999998
chr2,120864539,120864629,chr2-120864539-120864629,0.47,0.64,0.7,chr2,120858269,120972715,ENSMUSG00000027272.5,-,Ubr1,protein_coding,0.22999999999999998
chr2,120871309,120871435,chr2-120871309-120871435,0.57,0.73,0.79,chr2,120858269,120972715,ENSMUSG00000027272.5,-,Ubr1,protein_coding,0.22000000000000008
chr2,121353360,121353379,chr2-121353360-121353379,0.48,0.62,0.68,chr2,121308561,121357396,ENSMUSG00000033526.12,-,Ppip5k1,protein_coding,0.20000000000000007
chr2,121967852,121967881,chr2-121967852-121967881,0.44,0.59,0.65,chr2,121954001,122015642,ENSMUSG00000033411.12,+,Ctdspl2,protein_coding,0.21000000000000002
chr2,122300589,122300639,chr2-122300589-122300639,0.31,0.47,0.53,chr2,122296900,122304885,ENSMUSG00000027225.7,+,Duoxa2,protein_coding,0.22000000000000003
chr2,122300589,122300639,chr2-122300589-122300639,0.31,0.47,0.53,chr2,122300191,122315730,ENSMUSG00000027224.10,-,Duoxa1,protein_coding,0.22000000000000003
chr2,122611909,122611992,chr2-122611909-122611992,0.33,0.2,0.12,chr2,122592467,122613303,ENSMUSG00000027199.10,-,Gatm,protein_coding,-0.21000000000000002
chr2,124609212,124609420,chr2-124609212-124609420,0.37,0.22,0.16,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.21
chr2,124611566,124612157,chr2-124611566-124612157,0.36,0.19,0.16,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.19999999999999998
chr2,124612879,124612980,chr2-124612879-124612980,0.45,0.26,0.23,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.22
chr2,124613340,124614047,chr2-124613340-124614047,0.59,0.43,0.34,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.24999999999999994
chr2,124616795,124616862,chr2-124616795-124616862,0.67,0.48,0.44,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.23000000000000004
chr2,124617506,124617518,chr2-124617506-124617518,0.44,0.29,0.16,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.28
chr2,124618195,124618211,chr2-124618195-124618211,0.48,0.32,0.26,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.21999999999999997
chr2,124623584,124623833,chr2-124623584-124623833,0.81,0.7,0.61,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.20000000000000007
chr2,124632986,124632997,chr2-124632986-124632997,0.73,0.57,0.5,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.22999999999999998
chr2,124640928,124640954,chr2-124640928-124640954,0.45,0.24,0.22,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.23
chr2,124649823,124649837,chr2-124649823-124649837,0.6,0.33,0.3,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.3
chr2,124651252,124651418,chr2-124651252-124651418,0.37,0.21,0.16,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.21
chr2,124653369,124653415,chr2-124653369-124653415,0.48,0.35,0.24,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.24
chr2,124656213,124656451,chr2-124656213-124656451,0.59,0.48,0.36,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,-0.22999999999999998
chr2,125587189,125587317,chr2-125587189-125587317,0.6,0.79,0.81,chr2,125561088,125627113,ENSMUSG00000068394.4,-,Cep152,protein_coding,0.21000000000000008
chr2,127744579,127744866,chr2-127744579-127744866,0.56,0.75,0.77,chr2,127738732,127790897,ENSMUSG00000027378.12,-,Nphp1,protein_coding,0.20999999999999996
chr2,128285887,128285908,chr2-128285887-128285908,0.75,0.61,0.51,chr2,128193993,128431349,ENSMUSG00000074813.8,-,Gm14005,processed_transcript,-0.24
chr2,128313476,128313538,chr2-128313476-128313538,0.45,0.31,0.23,chr2,128193993,128431349,ENSMUSG00000074813.8,-,Gm14005,processed_transcript,-0.22
chr2,128856069,128856082,chr2-128856069-128856082,0.59,0.5,0.38,chr2,128816118,128856261,ENSMUSG00000014353.10,+,Tmem87b,protein_coding,-0.20999999999999996
chr2,130365543,130365563,chr2-130365543-130365563,0.21,0.42,0.35,chr2,130293169,130372481,ENSMUSG00000053552.10,+,Ebf4,protein_coding,0.13999999999999999
chr2,131516537,131516551,chr2-131516537-131516551,0.54,0.65,0.75,chr2,131489496,131527922,ENSMUSG00000027333.14,+,Smox,protein_coding,0.20999999999999996
chr2,131853969,131853991,chr2-131853969-131853991,0.49,0.35,0.23,chr2,131851678,131861747,ENSMUSG00000037482.2,-,Erv3,protein_coding,-0.26
chr2,131993513,131993527,chr2-131993513-131993527,0.71,0.65,0.49,chr2,131987415,132032258,ENSMUSG00000027339.11,-,Rassf2,protein_coding,-0.21999999999999997
chr2,132027261,132027309,chr2-132027261-132027309,0.59,0.46,0.34,chr2,131987415,132032258,ENSMUSG00000027339.11,-,Rassf2,protein_coding,-0.24999999999999994
chr2,136125285,136125291,chr2-136125285-136125291,0.6,0.29,0.26,chr2,136079104,136389967,ENSMUSG00000039913.8,-,Pak7,protein_coding,-0.33999999999999997
chr2,137098551,137098564,chr2-137098551-137098564,0.65,0.54,0.39,chr2,137079456,137118644,ENSMUSG00000027276.7,-,Jag1,protein_coding,-0.26
chr2,138288751,138288883,chr2-138288751-138288883,0.41,0.24,0.18,chr2,138254565,138591292,ENSMUSG00000062098.7,+,Btbd3,protein_coding,-0.22999999999999998
chr2,139926455,139926656,chr2-139926455-139926656,0.5,0.72,0.72,chr2,139831480,140068805,ENSMUSG00000039033.7,-,Tasp1,protein_coding,0.21999999999999997
chr2,140128106,140128190,chr2-140128106-140128190,0.51,0.63,0.75,chr2,140117883,140172564,ENSMUSG00000045624.11,-,Esf1,protein_coding,0.24
chr2,141024074,141024149,chr2-141024074-141024149,0.35,0.59,0.5,chr2,140393309,142394966,ENSMUSG00000068205.10,+,Macrod2,protein_coding,0.15000000000000002
chr2,142030312,142030392,chr2-142030312-142030392,0.55,0.65,0.75,chr2,140393309,142394966,ENSMUSG00000068205.10,+,Macrod2,protein_coding,0.19999999999999996
chr2,143581645,143581676,chr2-143581645-143581676,0.5,0.61,0.77,chr2,143544156,143818285,ENSMUSG00000027419.9,+,Pcsk2,protein_coding,0.27
chr2,144744817,144744939,chr2-144744817-144744939,0.43,0.23,0.22,chr2,144597897,144770758,ENSMUSG00000027430.8,+,Dtd1,protein_coding,-0.21
chr2,144769330,144769333,chr2-144769330-144769333,0.45,0.21,0.07,chr2,144597897,144770758,ENSMUSG00000027430.8,+,Dtd1,protein_coding,-0.38
chr2,145588957,145588982,chr2-145588957-145588982,0.36,0.57,0.53,chr2,145165754,145644166,ENSMUSG00000063873.6,+,Slc24a3,protein_coding,0.17000000000000004
chr2,145856825,145856841,chr2-145856825-145856841,0.63,0.84,0.68,chr2,145782734,145889616,ENSMUSG00000001768.11,+,Rin2,protein_coding,0.050000000000000044
chr2,146250706,146250710,chr2-146250706-146250710,0.55,0.4,0.32,chr2,146237879,146514026,ENSMUSG00000037110.15,-,Ralgapa2,protein_coding,-0.23000000000000004
chr2,146290494,146290516,chr2-146290494-146290516,0.34,0.25,0.13,chr2,146237879,146514026,ENSMUSG00000037110.15,-,Ralgapa2,protein_coding,-0.21000000000000002
chr2,146405588,146405699,chr2-146405588-146405699,0.53,0.64,0.75,chr2,146237879,146514026,ENSMUSG00000037110.15,-,Ralgapa2,protein_coding,0.21999999999999997
chr2,147975408,147975411,chr2-147975408-147975411,0.71,0.74,0.91,chr2,147942740,148042203,ENSMUSG00000086141.3,-,9030622O22Rik,lincRNA,0.20000000000000007
chr2,149832504,149832526,chr2-149832504-149832526,0.46,0.61,0.66,chr2,149828524,149833213,ENSMUSG00000074737.1,-,C530025M09Rik,protein_coding,0.2
chr2,149832504,149832526,chr2-149832504-149832526,0.46,0.61,0.66,chr2,149827211,150006392,ENSMUSG00000074736.6,+,Syndig1,protein_coding,0.2
chr2,149944297,149944432,chr2-149944297-149944432,0.57,0.77,0.7,chr2,149827211,150006392,ENSMUSG00000074736.6,+,Syndig1,protein_coding,0.13
chr2,150687869,150687918,chr2-150687869-150687918,0.23,0.34,0.44,chr2,150678702,150691360,ENSMUSG00000033080.9,-,Vsx1,protein_coding,0.21
chr2,151280872,151281705,chr2-151280872-151281705,0.76,0.49,0.72,chr2,151280975,151285110,ENSMUSG00000089575.1,-,Gm23005,snoRNA,-0.040000000000000036
chr2,151973474,151973533,chr2-151973474-151973533,0.29,0.44,0.49,chr2,151967398,151982219,ENSMUSG00000027459.12,-,Fam110a,protein_coding,0.2
chr2,151973594,151973651,chr2-151973594-151973651,0.52,0.61,0.73,chr2,151967398,151982219,ENSMUSG00000027459.12,-,Fam110a,protein_coding,0.20999999999999996
chr2,151999872,151999890,chr2-151999872-151999890,0.41,0.64,0.62,chr2,151994511,152011258,ENSMUSG00000027463.10,+,Slc52a3,protein_coding,0.21000000000000002
chr2,152737441,152737529,chr2-152737441-152737529,0.47,0.67,0.67,chr2,152734251,152739410,ENSMUSG00000042745.9,+,Id1,protein_coding,0.20000000000000007
chr2,152851009,152851014,chr2-152851009-152851014,0.47,0.68,0.58,chr2,152845964,152897321,ENSMUSG00000027469.12,+,Tpx2,protein_coding,0.10999999999999999
chr2,153419293,153419560,chr2-153419293-153419560,0.35,0.2,0.13,chr2,153405462,153531971,ENSMUSG00000061411.8,-,Nol4l,protein_coding,-0.21999999999999997
chr2,153725535,153725611,chr2-153725535-153725611,0.6,0.47,0.38,chr2,153694652,153731905,ENSMUSG00000082079.1,+,Gm14490,unprocessed_pseudogene,-0.21999999999999997
chr2,153982207,153982255,chr2-153982207-153982255,0.29,0.07,0.06,chr2,153972945,154002495,ENSMUSG00000078998.3,+,Bpifa6,protein_coding,-0.22999999999999998
chr2,155680348,155680694,chr2-155680348-155680694,0.57,0.41,0.34,chr2,155632271,155694384,ENSMUSG00000038324.9,-,Trpc4ap,protein_coding,-0.22999999999999993
chr2,155849597,155849692,chr2-155849597-155849692,0.6,0.7,0.8,chr2,155844894,155932310,ENSMUSG00000005882.14,-,Uqcc1,protein_coding,0.20000000000000007
chr2,156362811,156362817,chr2-156362811-156362817,0.75,1.0,0.88,chr2,156310299,156377638,ENSMUSG00000038085.9,+,Cnbd2,protein_coding,0.13
chr2,156388155,156388182,chr2-156388155-156388182,0.0,0.13,0.21,chr2,156384107,156388322,ENSMUSG00000088637.1,+,Gm22316,misc_RNA,0.21
chr2,156388155,156388182,chr2-156388155-156388182,0.0,0.13,0.21,chr2,156384741,156389222,ENSMUSG00000084017.1,+,Rpl21-ps9,processed_pseudogene,0.21
chr2,156512786,156512790,chr2-156512786-156512790,0.31,0.09,0.08,chr2,156418909,156545214,ENSMUSG00000027624.13,+,Epb4.1l1,protein_coding,-0.22999999999999998
chr2,156524554,156524610,chr2-156524554-156524610,0.55,0.67,0.76,chr2,156418909,156545214,ENSMUSG00000027624.13,+,Epb4.1l1,protein_coding,0.20999999999999996
chr2,156653023,156653047,chr2-156653023-156653047,0.37,0.53,0.63,chr2,156611705,156766363,ENSMUSG00000061689.11,+,Dlgap4,protein_coding,0.26
chr2,156741931,156742199,chr2-156741931-156742199,0.43,0.26,0.22,chr2,156611705,156766363,ENSMUSG00000061689.11,+,Dlgap4,protein_coding,-0.21
chr2,156847678,156847711,chr2-156847678-156847711,0.7,0.52,0.44,chr2,156844370,156851715,ENSMUSG00000102323.1,-,RP24-482A24.12,TEC,-0.25999999999999995
chr2,156847678,156847711,chr2-156847678-156847711,0.7,0.52,0.44,chr2,156838007,156857570,ENSMUSG00000062175.9,+,Tgif2,protein_coding,-0.25999999999999995
chr2,156847678,156847711,chr2-156847678-156847711,0.7,0.52,0.44,chr2,156842351,156864963,ENSMUSG00000085741.4,-,5430405H02Rik,processed_transcript,-0.25999999999999995
chr2,157039956,157040009,chr2-157039956-157040009,0.43,0.33,0.23,chr2,157013799,157081254,ENSMUSG00000055485.6,-,Soga1,protein_coding,-0.19999999999999998
chr2,157040179,157040200,chr2-157040179-157040200,0.55,0.4,0.34,chr2,157013799,157081254,ENSMUSG00000055485.6,-,Soga1,protein_coding,-0.21000000000000002
chr2,157051963,157052059,chr2-157051963-157052059,0.42,0.22,0.23,chr2,157013799,157081254,ENSMUSG00000055485.6,-,Soga1,protein_coding,-0.18999999999999997
chr2,157076450,157076593,chr2-157076450-157076593,0.45,0.23,0.22,chr2,157013799,157081254,ENSMUSG00000055485.6,-,Soga1,protein_coding,-0.23
chr2,157396256,157396266,chr2-157396256-157396266,0.45,0.6,0.66,chr2,157365594,157398763,ENSMUSG00000063019.5,+,Manbal,protein_coding,0.21000000000000002
chr2,157421956,157422032,chr2-157421956-157422032,0.8,0.62,0.59,chr2,157416444,157473862,ENSMUSG00000027646.11,+,Src,protein_coding,-0.21000000000000008
chr2,157471417,157471459,chr2-157471417-157471459,0.47,0.29,0.24,chr2,157416444,157473862,ENSMUSG00000027646.11,+,Src,protein_coding,-0.22999999999999998
chr2,157471554,157471599,chr2-157471554-157471599,0.44,0.25,0.23,chr2,157416444,157473862,ENSMUSG00000027646.11,+,Src,protein_coding,-0.21
chr2,157988982,157989048,chr2-157988982-157989048,0.33,0.46,0.56,chr2,157979803,158030433,ENSMUSG00000027650.8,-,Tti1,protein_coding,0.23000000000000004
chr2,158211163,158211170,chr2-158211163-158211170,0.15,0.08,0.34,chr2,158180533,158231222,ENSMUSG00000037813.9,-,D630003M21Rik,protein_coding,0.19000000000000003
chr2,158698671,158698696,chr2-158698671-158698696,0.41,0.23,0.15,chr2,158663398,158768334,ENSMUSG00000037754.9,+,Ppp1r16b,protein_coding,-0.26
chr2,158701605,158701612,chr2-158701605-158701612,0.75,0.57,0.47,chr2,158663398,158768334,ENSMUSG00000037754.9,+,Ppp1r16b,protein_coding,-0.28
chr2,160644291,160644303,chr2-160644291-160644303,0.38,0.51,0.58,chr2,160643888,160724764,ENSMUSG00000070544.6,+,Top1,protein_coding,0.19999999999999996
chr2,161691296,161691386,chr2-161691296-161691386,0.35,0.55,0.51,chr2,161519990,162663147,ENSMUSG00000053141.12,-,Ptprt,protein_coding,0.16000000000000003
chr2,162219632,162219717,chr2-162219632-162219717,0.48,0.09,0.04,chr2,161519990,162663147,ENSMUSG00000053141.12,-,Ptprt,protein_coding,-0.44
chr2,162259898,162259921,chr2-162259898-162259921,0.56,0.7,0.76,chr2,161519990,162663147,ENSMUSG00000053141.12,-,Ptprt,protein_coding,0.19999999999999996
chr2,164404780,164404795,chr2-164404780-164404795,0.33,0.22,0.13,chr2,164387393,164407160,ENSMUSG00000016995.13,-,Matn4,protein_coding,-0.2
chr2,164404780,164404795,chr2-164404780-164404795,0.33,0.22,0.13,chr2,164401141,164417448,ENSMUSG00000017007.5,+,Rbpjl,protein_coding,-0.2
chr2,164442126,164442141,chr2-164442126-164442141,0.44,0.58,0.67,chr2,164422247,164445887,ENSMUSG00000017009.3,-,Sdc4,protein_coding,0.23000000000000004
chr2,164980177,164980186,chr2-164980177-164980186,0.46,0.64,0.67,chr2,164958816,165001727,ENSMUSG00000017740.12,+,Slc12a5,protein_coding,0.21000000000000002
chr2,165035515,165035530,chr2-165035515-165035530,0.33,0.55,0.45,chr2,164998357,165036867,ENSMUSG00000039804.11,-,Ncoa5,protein_coding,0.12
chr2,165281984,165282124,chr2-165281984-165282124,0.46,0.15,0.15,chr2,165274554,165289869,ENSMUSG00000017664.12,-,Slc35c2,protein_coding,-0.31000000000000005
chr2,165405065,165405101,chr2-165405065-165405101,0.44,0.34,0.23,chr2,165403028,165475230,ENSMUSG00000018459.11,-,Slc13a3,protein_coding,-0.21
chr2,165766618,165766641,chr2-165766618-165766641,0.29,0.14,0.09,chr2,165593032,165773727,ENSMUSG00000017897.14,+,Eya2,protein_coding,-0.19999999999999998
chr2,165815613,165815619,chr2-165815613-165815619,0.32,0.56,0.46,chr2,165782152,165901016,ENSMUSG00000039671.14,-,Zmynd8,protein_coding,0.14
chr2,165852119,165852126,chr2-165852119-165852126,0.68,0.51,0.47,chr2,165782152,165901016,ENSMUSG00000039671.14,-,Zmynd8,protein_coding,-0.21000000000000008
chr2,165899757,165899789,chr2-165899757-165899789,0.54,0.73,0.77,chr2,165782152,165901016,ENSMUSG00000039671.14,-,Zmynd8,protein_coding,0.22999999999999998
chr2,165996278,165996406,chr2-165996278-165996406,0.58,0.41,0.31,chr2,165990636,166075242,ENSMUSG00000027678.13,+,Ncoa3,protein_coding,-0.26999999999999996
chr2,166450142,166450307,chr2-166450142-166450307,0.57,0.74,0.77,chr2,166445451,166461232,ENSMUSG00000085129.1,+,5031425F14Rik,lincRNA,0.20000000000000007
chr2,166606429,166606439,chr2-166606429-166606439,0.7,0.55,0.48,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.21999999999999997
chr2,166623128,166623162,chr2-166623128-166623162,0.67,0.53,0.44,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.23000000000000004
chr2,166629977,166630017,chr2-166629977-166630017,0.68,0.48,0.42,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.26000000000000006
chr2,166631143,166631306,chr2-166631143-166631306,0.42,0.22,0.17,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.24999999999999997
chr2,166632331,166632536,chr2-166632331-166632536,0.51,0.29,0.24,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.27
chr2,166637707,166637745,chr2-166637707-166637745,0.47,0.42,0.25,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.21999999999999997
chr2,166637873,166637994,chr2-166637873-166637994,0.67,0.61,0.45,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.22000000000000003
chr2,166668548,166668581,chr2-166668548-166668581,0.48,0.35,0.28,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.19999999999999996
chr2,166676594,166676695,chr2-166676594-166676695,0.32,0.18,0.11,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.21000000000000002
chr2,166690440,166690562,chr2-166690440-166690562,0.54,0.43,0.31,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.23000000000000004
chr2,166692792,166692800,chr2-166692792-166692800,0.67,0.45,0.38,chr2,166564342,166715832,ENSMUSG00000039621.9,-,Prex1,protein_coding,-0.29000000000000004
chr2,166842300,166842323,chr2-166842300-166842323,0.26,0.43,0.47,chr2,166803588,166900052,ENSMUSG00000074582.6,+,Arfgef2,protein_coding,0.20999999999999996
