chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr18,65144377,65144384,chr18-65144377-65144384,0.68,0.6,0.42,chr18,64885756,65219826,ENSMUSG00000024589.11,+,Nedd4l,protein_coding,-0.26000000000000006
chr18,65162570,65162573,chr18-65162570-65162573,0.46,0.26,0.21,chr18,64885756,65219826,ENSMUSG00000024589.11,+,Nedd4l,protein_coding,-0.25
chr18,65207928,65207931,chr18-65207928-65207931,0.49,0.29,0.18,chr18,64885756,65219826,ENSMUSG00000024589.11,+,Nedd4l,protein_coding,-0.31
chr18,65622728,65622776,chr18-65622728-65622776,0.67,0.59,0.43,chr18,65578230,65691443,ENSMUSG00000042439.8,+,Zfp532,protein_coding,-0.24000000000000005
chr18,65677638,65677643,chr18-65677638-65677643,0.81,0.7,0.61,chr18,65578230,65691443,ENSMUSG00000042439.8,+,Zfp532,protein_coding,-0.20000000000000007
chr18,65699414,65699448,chr18-65699414-65699448,0.56,0.5,0.36,chr18,65696268,65753601,ENSMUSG00000046610.10,+,Oacyl,protein_coding,-0.20000000000000007
chr18,65808596,65808612,chr18-65808596-65808612,0.59,0.46,0.34,chr18,65798549,65819665,ENSMUSG00000024516.8,+,Sec11c,protein_coding,-0.24999999999999994
chr18,65819564,65819569,chr18-65819564-65819569,0.82,0.69,0.55,chr18,65798549,65819665,ENSMUSG00000024516.8,+,Sec11c,protein_coding,-0.2699999999999999
chr18,65981075,65981104,chr18-65981075-65981104,0.89,0.77,0.64,chr18,65978754,66024580,ENSMUSG00000041891.11,-,Lman1,protein_coding,-0.25
chr18,66085053,66085079,chr18-66085053-66085079,0.81,0.74,0.6,chr18,66043302,66304739,ENSMUSG00000046318.11,-,Ccbe1,protein_coding,-0.21000000000000008
chr18,67203416,67203451,chr18-67203416-67203451,0.75,0.55,0.5,chr18,67086336,67228792,ENSMUSG00000024524.12,+,Gnal,protein_coding,-0.25
chr18,67301720,67301776,chr18-67301720-67301776,0.7,0.6,0.46,chr18,67287253,67321146,ENSMUSG00000024525.6,+,Impa2,protein_coding,-0.23999999999999994
chr18,67301839,67301865,chr18-67301839-67301865,0.82,0.68,0.54,chr18,67287253,67321146,ENSMUSG00000024525.6,+,Impa2,protein_coding,-0.2799999999999999
chr18,67549297,67549395,chr18-67549297-67549395,0.58,0.45,0.35,chr18,67486209,67554777,ENSMUSG00000024533.11,-,Spire1,protein_coding,-0.22999999999999998
chr18,67836864,67836867,chr18-67836864-67836867,0.47,0.66,0.76,chr18,67798107,67887168,ENSMUSG00000024542.8,+,Cep192,protein_coding,0.29000000000000004
chr18,67973637,67973764,chr18-67973637-67973764,0.73,0.61,0.5,chr18,67931257,68257549,ENSMUSG00000024544.8,+,Ldlrad4,protein_coding,-0.22999999999999998
chr18,68162585,68162721,chr18-68162585-68162721,0.66,0.51,0.46,chr18,67931257,68257549,ENSMUSG00000024544.8,+,Ldlrad4,protein_coding,-0.2
chr18,69021194,69021210,chr18-69021194-69021210,0.7,0.46,0.28,chr18,69020199,69024273,ENSMUSG00000098366.1,-,Mir145b,miRNA,-0.41999999999999993
chr18,69379869,69379895,chr18-69379869-69379895,0.33,0.47,0.54,chr18,69342146,69689967,ENSMUSG00000053477.11,+,Tcf4,protein_coding,0.21000000000000002
chr18,74612870,74613025,chr18-74612870-74613025,0.67,0.57,0.44,chr18,74438936,74773493,ENSMUSG00000025885.14,+,Myo5b,protein_coding,-0.23000000000000004
chr18,74714887,74714956,chr18-74714887-74714956,0.64,0.58,0.4,chr18,74438936,74773493,ENSMUSG00000025885.14,+,Myo5b,protein_coding,-0.24
chr18,74804450,74804456,chr18-74804450-74804456,0.28,0.49,0.39,chr18,74777197,74808207,ENSMUSG00000036880.9,+,Acaa2,protein_coding,0.10999999999999999
chr18,74946711,74946733,chr18-74946711-74946733,0.8,0.68,0.59,chr18,74937322,74963263,ENSMUSG00000053846.4,-,Lipg,protein_coding,-0.21000000000000008
chr18,75251813,75251883,chr18-75251813-75251883,0.23,0.43,0.32,chr18,75016772,75288966,ENSMUSG00000035765.9,+,Dym,protein_coding,0.09
chr18,75289929,75289944,chr18-75289929-75289944,0.68,0.67,0.48,chr18,75286655,75299329,ENSMUSG00000102047.1,-,2010010A06Rik,transcribed_processed_pseudogene,-0.20000000000000007
chr18,75569650,75569663,chr18-75569650-75569663,0.69,0.57,0.32,chr18,75429224,75699696,ENSMUSG00000052928.8,-,Ctif,protein_coding,-0.36999999999999994
chr18,75664993,75665034,chr18-75664993-75665034,0.7,0.53,0.45,chr18,75429224,75699696,ENSMUSG00000052928.8,-,Ctif,protein_coding,-0.24999999999999994
chr18,75909196,75909222,chr18-75909196-75909222,0.39,0.24,0.18,chr18,75818178,76150561,ENSMUSG00000044646.10,+,Zbtb7c,protein_coding,-0.21000000000000002
chr18,75960601,75960723,chr18-75960601-75960723,0.68,0.54,0.45,chr18,75818178,76150561,ENSMUSG00000044646.10,+,Zbtb7c,protein_coding,-0.23000000000000004
chr18,76876690,76876723,chr18-76876690-76876723,0.59,0.55,0.34,chr18,76854405,76902342,ENSMUSG00000091519.1,+,Skor2,protein_coding,-0.24999999999999994
chr18,76963770,76963789,chr18-76963770-76963789,0.72,0.6,0.48,chr18,76928126,76974902,ENSMUSG00000025421.10,+,Hdhd2,protein_coding,-0.24
chr18,77121764,77121769,chr18-77121764-77121769,0.72,0.5,0.57,chr18,77063208,77157708,ENSMUSG00000025423.11,+,Pias2,protein_coding,-0.15000000000000002
chr18,77285224,77285326,chr18-77285224-77285326,0.68,0.5,0.4,chr18,77279958,77444341,ENSMUSG00000032818.11,+,Loxhd1,protein_coding,-0.28
chr18,77285448,77285461,chr18-77285448-77285461,0.64,0.46,0.34,chr18,77279958,77444341,ENSMUSG00000032818.11,+,Loxhd1,protein_coding,-0.3
chr18,77313589,77313598,chr18-77313589-77313598,0.77,0.71,0.52,chr18,77279958,77444341,ENSMUSG00000032818.11,+,Loxhd1,protein_coding,-0.25
chr18,77397218,77397299,chr18-77397218-77397299,0.43,0.27,0.22,chr18,77279958,77444341,ENSMUSG00000032818.11,+,Loxhd1,protein_coding,-0.21
chr18,77505036,77505340,chr18-77505036-77505340,0.53,0.32,0.28,chr18,77454110,77567147,ENSMUSG00000025427.10,-,Rnf165,protein_coding,-0.25
chr18,77796293,77796299,chr18-77796293-77796299,0.34,0.26,0.13,chr18,77791259,77798743,ENSMUSG00000073529.5,-,F830208F22Rik,processed_transcript,-0.21000000000000002
chr18,77796293,77796299,chr18-77796293-77796299,0.34,0.26,0.13,chr18,77792545,77884007,ENSMUSG00000025429.8,+,Pstpip2,protein_coding,-0.21000000000000002
chr18,78008393,78008403,chr18-78008393-78008403,0.67,0.63,0.47,chr18,77936467,78037027,ENSMUSG00000039840.7,+,Epg5,protein_coding,-0.20000000000000007
chr18,78053798,78053859,chr18-78053798-78053859,0.79,0.72,0.56,chr18,78041614,78059395,ENSMUSG00000091055.2,-,Siglec15,protein_coding,-0.22999999999999998
chr18,78761139,78761215,chr18-78761139-78761215,0.55,0.45,0.31,chr18,78748380,79111391,ENSMUSG00000024548.11,-,Setbp1,protein_coding,-0.24000000000000005
chr18,78761139,78761215,chr18-78761139-78761215,0.55,0.45,0.31,chr18,78753215,79089015,ENSMUSG00000103866.1,-,Setbp1,protein_coding,-0.24000000000000005
chr18,78907549,78907579,chr18-78907549-78907579,0.56,0.42,0.32,chr18,78748380,79111391,ENSMUSG00000024548.11,-,Setbp1,protein_coding,-0.24000000000000005
chr18,78907549,78907579,chr18-78907549-78907579,0.56,0.42,0.32,chr18,78753215,79089015,ENSMUSG00000103866.1,-,Setbp1,protein_coding,-0.24000000000000005
chr18,79002283,79002386,chr18-79002283-79002386,0.27,0.49,0.38,chr18,78748380,79111391,ENSMUSG00000024548.11,-,Setbp1,protein_coding,0.10999999999999999
chr18,79002283,79002386,chr18-79002283-79002386,0.27,0.49,0.38,chr18,78753215,79089015,ENSMUSG00000103866.1,-,Setbp1,protein_coding,0.10999999999999999
chr18,79064070,79064261,chr18-79064070-79064261,0.66,0.48,0.37,chr18,78748380,79111391,ENSMUSG00000024548.11,-,Setbp1,protein_coding,-0.29000000000000004
chr18,79064070,79064261,chr18-79064070-79064261,0.66,0.48,0.37,chr18,78753215,79089015,ENSMUSG00000103866.1,-,Setbp1,protein_coding,-0.29000000000000004
chr18,80282611,80282625,chr18-80282611-80282625,0.55,0.46,0.32,chr18,80251292,80294725,ENSMUSG00000034006.12,+,Pqlc1,protein_coding,-0.23000000000000004
chr18,80466431,80466498,chr18-80466431-80466498,0.35,0.29,0.13,chr18,80405959,80471695,ENSMUSG00000033323.9,-,Ctdp1,protein_coding,-0.21999999999999997
chr18,80619696,80619801,chr18-80619696-80619801,0.76,0.69,0.56,chr18,80604205,80715071,ENSMUSG00000033016.11,-,Nfatc1,protein_coding,-0.19999999999999996
chr18,80735473,80735499,chr18-80735473-80735499,0.59,0.47,0.39,chr18,80732143,80936058,ENSMUSG00000024566.8,-,Atp9b,protein_coding,-0.19999999999999996
chr18,82391151,82391444,chr18-82391151-82391444,0.77,0.66,0.55,chr18,82390496,82408777,ENSMUSG00000024553.7,-,Galr1,protein_coding,-0.21999999999999997
chr18,82485241,82485253,chr18-82485241-82485253,0.52,0.39,0.25,chr18,82473146,82587637,ENSMUSG00000041607.12,+,Mbp,protein_coding,-0.27
chr18,82547329,82547584,chr18-82547329-82547584,0.6,0.49,0.36,chr18,82473146,82587637,ENSMUSG00000041607.12,+,Mbp,protein_coding,-0.24
chr18,82553253,82553304,chr18-82553253-82553304,0.45,0.26,0.24,chr18,82473146,82587637,ENSMUSG00000041607.12,+,Mbp,protein_coding,-0.21000000000000002
chr18,82565642,82565738,chr18-82565642-82565738,0.77,0.56,0.52,chr18,82473146,82587637,ENSMUSG00000041607.12,+,Mbp,protein_coding,-0.25
chr18,82575420,82575573,chr18-82575420-82575573,0.4,0.2,0.17,chr18,82473146,82587637,ENSMUSG00000041607.12,+,Mbp,protein_coding,-0.23
chr18,82672683,82672718,chr18-82672683-82672718,0.6,0.47,0.38,chr18,82591593,82694883,ENSMUSG00000041258.12,-,Zfp236,protein_coding,-0.21999999999999997
chr18,84073992,84074013,chr18-84073992-84074013,0.6,0.47,0.39,chr18,84009627,84088404,ENSMUSG00000046982.10,-,Tshz1,protein_coding,-0.20999999999999996
chr18,84098237,84098318,chr18-84098237-84098318,0.47,0.29,0.27,chr18,84086158,84099514,ENSMUSG00000049090.2,+,Zadh2,protein_coding,-0.19999999999999996
chr18,84234041,84234075,chr18-84234041-84234075,0.69,0.57,0.49,chr18,84126027,84591725,ENSMUSG00000048410.12,-,Zfp407,protein_coding,-0.19999999999999996
chr18,84273375,84273403,chr18-84273375-84273403,0.59,0.44,0.33,chr18,84126027,84591725,ENSMUSG00000048410.12,-,Zfp407,protein_coding,-0.25999999999999995
chr18,84425094,84425282,chr18-84425094-84425282,0.82,0.71,0.58,chr18,84126027,84591725,ENSMUSG00000048410.12,-,Zfp407,protein_coding,-0.24
chr18,86420946,86421169,chr18-86420946-86421169,0.46,0.37,0.23,chr18,86392952,86503897,ENSMUSG00000050321.2,+,Neto1,protein_coding,-0.23
chr18,88845772,88845873,chr18-88845772-88845873,0.45,0.3,0.23,chr18,88663224,88929481,ENSMUSG00000056153.10,-,Socs6,protein_coding,-0.22
chr19,3269892,3269918,chr19-3269892-3269918,0.57,0.45,0.34,chr19,3258924,3285017,ENSMUSG00000024831.9,-,Ighmbp2,protein_coding,-0.22999999999999993
chr19,3815318,3815500,chr19-3815318-3815500,0.67,0.51,0.41,chr19,3765421,3820303,ENSMUSG00000045098.14,+,Suv420h1,protein_coding,-0.26000000000000006
chr19,3815318,3815500,chr19-3815318-3815500,0.67,0.51,0.41,chr19,3796615,3854419,ENSMUSG00000082848.1,-,Gm16066,processed_transcript,-0.26000000000000006
chr19,4315290,4315332,chr19-4315290-4315332,0.4,0.32,0.2,chr19,4312419,4400285,ENSMUSG00000054611.12,-,Kdm2a,protein_coding,-0.2
chr19,4455059,4455142,chr19-4455059-4455142,0.62,0.4,0.3,chr19,4443908,4479447,ENSMUSG00000049303.6,-,Syt12,protein_coding,-0.32
chr19,4455244,4455499,chr19-4455244-4455499,0.5,0.35,0.26,chr19,4443908,4479447,ENSMUSG00000049303.6,-,Syt12,protein_coding,-0.24
chr19,4465051,4465069,chr19-4465051-4465069,0.78,0.58,0.45,chr19,4443908,4479447,ENSMUSG00000049303.6,-,Syt12,protein_coding,-0.33
chr19,4623999,4624014,chr19-4623999-4624014,0.57,0.42,0.35,chr19,4620551,4627617,ENSMUSG00000024889.3,-,Rce1,protein_coding,-0.21999999999999997
chr19,4623999,4624014,chr19-4623999-4624014,0.57,0.42,0.35,chr19,4621898,4625955,ENSMUSG00000098346.1,-,Mir6986,miRNA,-0.21999999999999997
chr19,4623999,4624014,chr19-4623999-4624014,0.57,0.42,0.35,chr19,4623841,4700668,ENSMUSG00000071691.6,-,Gm960,protein_coding,-0.21999999999999997
chr19,4646545,4646588,chr19-4646545-4646588,0.58,0.39,0.29,chr19,4623841,4700668,ENSMUSG00000071691.6,-,Gm960,protein_coding,-0.29
chr19,4741683,4741729,chr19-4741683-4741729,0.64,0.48,0.42,chr19,4740913,4813612,ENSMUSG00000096370.4,-,Gm21992,protein_coding,-0.22000000000000003
chr19,4741683,4741729,chr19-4741683-4741729,0.64,0.48,0.42,chr19,4709208,4754353,ENSMUSG00000067889.4,+,Sptbn2,protein_coding,-0.22000000000000003
chr19,4744206,4744321,chr19-4744206-4744321,0.57,0.31,0.18,chr19,4740913,4813612,ENSMUSG00000096370.4,-,Gm21992,protein_coding,-0.38999999999999996
chr19,4744206,4744321,chr19-4744206-4744321,0.57,0.31,0.18,chr19,4709208,4754353,ENSMUSG00000067889.4,+,Sptbn2,protein_coding,-0.38999999999999996
chr19,4859168,4859510,chr19-4859168-4859510,0.6,0.41,0.31,chr19,4853129,4862912,ENSMUSG00000083282.2,+,Ctsf,protein_coding,-0.29
chr19,4859168,4859510,chr19-4859168-4859510,0.6,0.41,0.31,chr19,4859223,4879909,ENSMUSG00000006457.3,-,Actn3,protein_coding,-0.29
chr19,5162060,5162171,chr19-5162060-5162171,0.72,0.49,0.38,chr19,5131688,5275119,ENSMUSG00000024855.9,-,Pacs1,protein_coding,-0.33999999999999997
chr19,5743572,5743679,chr19-5743572-5743679,0.55,0.39,0.27,chr19,5738904,5760532,ENSMUSG00000024940.10,+,Ltbp3,protein_coding,-0.28
chr19,5877947,5877970,chr19-5877947-5877970,0.83,0.68,0.59,chr19,5875808,5887766,ENSMUSG00000024818.10,+,Slc25a45,protein_coding,-0.24
chr19,7018274,7018293,chr19-7018274-7018293,0.53,0.47,0.32,chr19,6996958,7021469,ENSMUSG00000024965.8,-,Fermt3,protein_coding,-0.21000000000000002
chr19,7029686,7029828,chr19-7029686-7029828,0.45,0.26,0.21,chr19,7018696,7042026,ENSMUSG00000024966.8,-,Stip1,protein_coding,-0.24000000000000002
chr19,7200220,7200228,chr19-7200220-7200228,0.59,0.43,0.37,chr19,7196202,7208316,ENSMUSG00000024767.7,-,Otub1,protein_coding,-0.21999999999999997
chr19,7421292,7421323,chr19-7421292-7421323,0.3,0.51,0.51,chr19,7415625,7427904,ENSMUSG00000053080.10,+,2700081O15Rik,protein_coding,0.21000000000000002
chr19,7421292,7421323,chr19-7421292-7421323,0.3,0.51,0.51,chr19,7420573,7424642,ENSMUSG00000098293.1,+,Mir6991,miRNA,0.21000000000000002
chr19,8803468,8803672,chr19-8803468-8803672,0.7,0.51,0.43,chr19,8800530,8806854,ENSMUSG00000071661.6,+,Zbtb3,protein_coding,-0.26999999999999996
chr19,10228981,10229093,chr19-10228981-10229093,0.67,0.57,0.43,chr19,10206272,10242748,ENSMUSG00000036098.11,-,Myrf,protein_coding,-0.24000000000000005
chr19,10603713,10603726,chr19-10603713-10603726,0.68,0.6,0.45,chr19,10590200,10606258,ENSMUSG00000034371.8,-,Dak,protein_coding,-0.23000000000000004
chr19,10603713,10603726,chr19-10603713-10603726,0.68,0.6,0.45,chr19,10603625,10631813,ENSMUSG00000024740.9,+,Ddb1,protein_coding,-0.23000000000000004
chr19,10781938,10781941,chr19-10781938-10781941,0.64,0.42,0.29,chr19,10738947,10788043,ENSMUSG00000067577.4,+,A430093F15Rik,protein_coding,-0.35000000000000003
chr19,12575022,12575421,chr19-12575022-12575421,0.52,0.35,0.28,chr19,12543740,12591768,ENSMUSG00000024691.9,+,Fam111a,protein_coding,-0.24
chr19,16162032,16162137,chr19-16162032-16162137,0.76,0.6,0.49,chr19,16130831,16389463,ENSMUSG00000024639.5,+,Gnaq,protein_coding,-0.27
chr19,16301680,16301709,chr19-16301680-16301709,0.5,0.38,0.25,chr19,16130831,16389463,ENSMUSG00000024639.5,+,Gnaq,protein_coding,-0.25
chr19,16378662,16378757,chr19-16378662-16378757,0.58,0.52,0.37,chr19,16130831,16389463,ENSMUSG00000024639.5,+,Gnaq,protein_coding,-0.20999999999999996
chr19,16562853,16562868,chr19-16562853-16562868,0.39,0.3,0.16,chr19,16433667,16612818,ENSMUSG00000024697.3,+,Gna14,protein_coding,-0.23
chr19,17469273,17469463,chr19-17469273-17469463,0.82,0.67,0.51,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.30999999999999994
chr19,17469523,17469591,chr19-17469523-17469591,0.54,0.44,0.27,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.27
chr19,17493886,17493893,chr19-17493886-17493893,0.57,0.44,0.34,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.22999999999999993
chr19,17662341,17662366,chr19-17662341-17662366,0.45,0.29,0.24,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.21000000000000002
chr19,17687158,17687271,chr19-17687158-17687271,0.46,0.31,0.22,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.24000000000000002
chr19,17812777,17813013,chr19-17812777-17813013,0.72,0.6,0.5,chr19,17430832,17839632,ENSMUSG00000024713.11,-,Pcsk5,protein_coding,-0.21999999999999997
chr19,21431661,21431671,chr19-21431661-21431671,0.55,0.32,0.24,chr19,21389307,21475445,ENSMUSG00000058624.8,-,Gda,protein_coding,-0.31000000000000005
chr19,22510504,22510606,chr19-22510504-22510606,0.71,0.61,0.43,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,-0.27999999999999997
chr19,22783879,22783960,chr19-22783879-22783960,0.69,0.49,0.41,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,-0.27999999999999997
chr19,22975493,22975559,chr19-22975493-22975559,0.86,0.71,0.64,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,-0.21999999999999997
chr19,23224585,23224627,chr19-23224585-23224627,0.63,0.55,0.37,chr19,23204441,23275897,ENSMUSG00000024943.8,-,Smc5,protein_coding,-0.26
chr19,23866089,23866097,chr19-23866089-23866097,0.55,0.42,0.3,chr19,23756876,23951597,ENSMUSG00000024897.8,+,Apba1,protein_coding,-0.25000000000000006
chr19,24101425,24101485,chr19-24101425-24101485,0.62,0.57,0.42,chr19,24092523,24227026,ENSMUSG00000024812.9,-,Tjp2,protein_coding,-0.2
chr19,24107753,24108081,chr19-24107753-24108081,0.55,0.37,0.31,chr19,24092523,24227026,ENSMUSG00000024812.9,-,Tjp2,protein_coding,-0.24000000000000005
chr19,24192752,24192759,chr19-24192752-24192759,0.78,0.66,0.58,chr19,24092523,24227026,ENSMUSG00000024812.9,-,Tjp2,protein_coding,-0.20000000000000007
chr19,24358429,24358468,chr19-24358429-24358468,0.61,0.54,0.41,chr19,24292794,24557872,ENSMUSG00000024867.10,-,Pip5k1b,protein_coding,-0.2
chr19,24510448,24510466,chr19-24510448-24510466,0.54,0.47,0.33,chr19,24292794,24557872,ENSMUSG00000024867.10,-,Pip5k1b,protein_coding,-0.21000000000000002
chr19,24512170,24512189,chr19-24512170-24512189,0.76,0.6,0.39,chr19,24292794,24557872,ENSMUSG00000024867.10,-,Pip5k1b,protein_coding,-0.37
chr19,26753491,26753548,chr19-26753491-26753548,0.56,0.44,0.35,chr19,26603115,26780321,ENSMUSG00000024921.12,+,Smarca2,protein_coding,-0.21000000000000008
chr19,26763486,26763513,chr19-26763486-26763513,0.69,0.34,0.3,chr19,26603115,26780321,ENSMUSG00000024921.12,+,Smarca2,protein_coding,-0.38999999999999996
chr19,28476126,28476197,chr19-28476126-28476197,0.66,0.52,0.39,chr19,28256851,28682077,ENSMUSG00000052942.9,-,Glis3,protein_coding,-0.27
chr19,28488012,28488041,chr19-28488012-28488041,0.61,0.48,0.38,chr19,28256851,28682077,ENSMUSG00000052942.9,-,Glis3,protein_coding,-0.22999999999999998
chr19,29604161,29604218,chr19-29604161-29604218,0.7,0.53,0.49,chr19,29520282,29608829,ENSMUSG00000038658.11,+,Ric1,protein_coding,-0.20999999999999996
chr19,29701903,29701926,chr19-29701903-29701926,0.85,0.72,0.62,chr19,29695921,29710448,ENSMUSG00000024806.3,+,Mlana,protein_coding,-0.22999999999999998
chr19,30113410,30113425,chr19-30113410-30113425,0.85,0.77,0.65,chr19,30096449,30177418,ENSMUSG00000024827.9,-,Gldc,protein_coding,-0.19999999999999996
chr19,30872631,30872999,chr19-30872631-30872999,0.81,0.64,0.47,chr19,30565551,31767033,ENSMUSG00000052920.10,-,Prkg1,protein_coding,-0.3400000000000001
chr19,31042027,31042105,chr19-31042027-31042105,0.54,0.71,0.76,chr19,30565551,31767033,ENSMUSG00000052920.10,-,Prkg1,protein_coding,0.21999999999999997
chr19,32181868,32181909,chr19-32181868-32181909,0.88,0.76,0.64,chr19,32120727,32391714,ENSMUSG00000040451.13,-,Sgms1,protein_coding,-0.24
chr19,32196263,32196387,chr19-32196263-32196387,0.61,0.44,0.36,chr19,32120727,32391714,ENSMUSG00000040451.13,-,Sgms1,protein_coding,-0.25
chr19,32506778,32506788,chr19-32506778-32506788,0.52,0.4,0.3,chr19,32483769,32517370,ENSMUSG00000024896.8,+,Minpp1,protein_coding,-0.22000000000000003
chr19,34494148,34494179,chr19-34494148-34494179,0.74,0.47,0.35,chr19,34490318,34529474,ENSMUSG00000024781.11,-,Lipa,protein_coding,-0.39
chr19,36860567,36860792,chr19-36860567-36860792,0.72,0.62,0.48,chr19,36832232,36895477,ENSMUSG00000024811.7,+,Tnks2,protein_coding,-0.24
chr19,37074875,37074890,chr19-37074875-37074890,0.55,0.45,0.3,chr19,37019291,37210601,ENSMUSG00000039652.12,-,Cpeb3,protein_coding,-0.25000000000000006
chr19,37557815,37557820,chr19-37557815-37557820,0.71,0.6,0.47,chr19,37548418,37685245,ENSMUSG00000053799.6,+,Exoc6,protein_coding,-0.24
chr19,41599180,41599198,chr19-41599180-41599198,0.6,0.55,0.38,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,-0.21999999999999997
chr19,41605966,41605996,chr19-41605966-41605996,0.8,0.61,0.52,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,-0.28
chr19,41621359,41621399,chr19-41621359-41621399,0.77,0.65,0.53,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,-0.24
chr19,41640617,41640709,chr19-41640617-41640709,0.57,0.4,0.31,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,-0.25999999999999995
chr19,41713168,41713185,chr19-41713168-41713185,0.46,0.3,0.23,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,-0.23
chr19,41725291,41725515,chr19-41725291-41725515,0.22,0.42,0.4,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,0.18000000000000002
chr19,42248698,42248840,chr19-42248698-42248840,0.72,0.57,0.5,chr19,42245574,42272348,ENSMUSG00000042532.10,+,Golga7b,protein_coding,-0.21999999999999997
