chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr11,53627812,53628313,0.2733859354557913,chr11,53627324,53638702,ENSMUSG00000020383.1,-,Il13,protein_coding,4.98319179646488,6.00161996067505,6.02620863687023
chr11,19924569,19925070,0.2732880477903028,chr11,19920375,20028026,ENSMUSG00000045671.17,+,Spred2,protein_coding,5.44862066911103,6.42141317665588,6.58860511657814
chr8,22548350,22548851,0.2626528788283188,chr8,22472788,22573612,ENSMUSG00000037656.9,+,Slc20a2,protein_coding,4.96147178240806,5.86643231485072,5.95544351690698
chr7,105480484,105480985,0.3015192384358134,chr7,105476083,105486300,ENSMUSG00000037060.3,-,Cavin3,protein_coding,4.20127129041933,4.85252497116821,5.18075167730932
chr7,105480484,105480985,0.3015192384358134,chr7,105477927,105487242,ENSMUSG00000109735.1,+,Gm45667,TEC,4.20127129041933,4.85252497116821,5.18075167730932
chr18,61643608,61644109,0.264708488353323,chr18,61643825,61651894,ENSMUSG00000065592.2,-,Mir145a,miRNA,6.52531279449915,7.10090897540451,7.84375487592627
chr18,61643608,61644109,0.264708488353323,chr18,61635542,61651472,ENSMUSG00000098098.7,+,Bvht,lncRNA,6.52531279449915,7.10090897540451,7.84375487592627
chr6,119472114,119472615,0.3284073243120335,chr6,119428531,119548347,ENSMUSG00000030170.14,-,Wnt5b,protein_coding,4.18885985381543,5.59961459282901,5.26269023726677
chr3,100887621,100888122,0.3328281728878745,chr3,100821459,100900922,ENSMUSG00000051076.8,+,Vtcn1,protein_coding,2.98495050323737,3.19825509463359,3.76172479804631
chr8,122617867,122618368,0.3290733045167714,chr8,122618265,122626375,ENSMUSG00000098500.1,-,Mir6396,miRNA,3.22387065786239,4.21927757757001,4.05223423789543
chr8,122617867,122618368,0.3290733045167714,chr8,122607640,122620660,ENSMUSG00000015013.9,+,Trappc2l,protein_coding,3.22387065786239,4.21927757757001,4.05223423789543
chr8,122617867,122618368,0.3290733045167714,chr8,122615471,122626739,ENSMUSG00000069867.3,-,Pabpn1l,protein_coding,3.22387065786239,4.21927757757001,4.05223423789543
chr8,122617867,122618368,0.3290733045167714,chr8,119906841,124349722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,3.22387065786239,4.21927757757001,4.05223423789543
chr11,80810528,80811029,0.2599604456221873,chr11,80806175,80826033,ENSMUSG00000035413.8,+,Tmem98,protein_coding,4.98939751476682,6.15103788500721,5.97779039689537
chr16,35169494,35169995,0.3074648920693947,chr16,35150877,35309738,ENSMUSG00000022840.9,+,Adcy5,protein_coding,3.24248781276824,3.77458137420049,4.01498943791478
chr17,26582307,26582808,0.2927324949709987,chr17,26576802,26584927,ENSMUSG00000094969.1,-,Gm22420,miRNA,4.12059695249399,4.77781600900213,5.05039487737703
chr17,26582307,26582808,0.2927324949709987,chr17,26557489,26660934,ENSMUSG00000001576.15,+,Ergic1,protein_coding,4.12059695249399,4.77781600900213,5.05039487737703
chr11,69935446,69935947,0.3535439079275416,chr11,69931796,69945605,ENSMUSG00000018554.13,+,Ybx2,protein_coding,3.90960253022774,5.97671697328636,4.99825215740411
chr4,133649973,133650474,0.3392220126283348,chr4,133650002,133658257,ENSMUSG00000093031.2,+,Gm22662,misc_RNA,2.9570247708786,3.7496783868118,3.74310239805598
chr4,133649973,133650474,0.3392220126283348,chr4,133601299,133654154,ENSMUSG00000037553.14,-,Zdhhc18,protein_coding,2.9570247708786,3.7496783868118,3.74310239805598
chr5,143652138,143652639,0.2996086665229178,chr5,143618447,143714250,ENSMUSG00000018001.18,+,Cyth3,protein_coding,4.42157429013851,5.35414228856903,5.44518975717199
chr8,22538409,22538910,0.2808154566135927,chr8,22472788,22573612,ENSMUSG00000037656.9,+,Slc20a2,protein_coding,3.67068237560271,4.05918694435699,4.46192703768265
chr11,114765103,114765604,0.3623261419116337,chr11,114761388,114794739,ENSMUSG00000010021.13,+,Kif19a,protein_coding,4.33469423391123,5.31500902267251,5.57554655710428
chr3,100201489,100201990,0.3301984381347967,chr3,100158381,100210981,ENSMUSG00000027865.10,+,Gdap2,protein_coding,3.29833927748578,3.50776365217878,4.14907071784514
chr11,4187075,4187576,0.3313965227320696,chr11,4182789,4219505,ENSMUSG00000034412.13,+,Tbc1d10a,protein_coding,3.36660217880722,3.97024770368308,4.23845823779871
chr17,31673821,31674322,0.3035014199930504,chr17,31673807,31685733,ENSMUSG00000024041.10,+,Cryaa,protein_coding,4.21057986787225,5.09799727542819,5.19937407729965
chr17,31673821,31674322,0.3035014199930504,chr17,31672789,31688374,ENSMUSG00000117987.1,-,AC090881.2,lncRNA,4.21057986787225,5.09799727542819,5.19937407729965
chr19,56976911,56977412,0.2534685822986129,chr19,56908361,57012228,ENSMUSG00000025083.18,-,Afap1l2,protein_coding,5.8644037953416,6.03363808731766,6.9945734363673
chr4,133012844,133013345,0.2783972516105176,chr4,133007260,133082110,ENSMUSG00000037692.14,+,Ahdc1,protein_coding,4.23850560023102,5.40394826334642,5.14350687732867
chr19,45046450,45046951,0.2802075019353876,chr19,45022906,45049717,ENSMUSG00000074818.13,-,Pdzd7,protein_coding,4.81253454316128,6.36804963225154,5.84743359696308
chr19,45046450,45046951,0.2802075019353876,chr19,45043503,45060383,ENSMUSG00000025212.17,+,Sfxn3,protein_coding,4.81253454316128,6.36804963225154,5.84743359696308
chr17,24209120,24209621,0.3514074930712945,chr17,24199848,24213531,ENSMUSG00000117406.1,-,Ntn3,protein_coding,11.259286342742676,12.738883099394169,12.878826649603015
chr17,24209120,24209621,0.3514074930712945,chr17,24171431,24209562,ENSMUSG00000036473.16,-,Tbc1d24,protein_coding,11.259286342742676,12.738883099394169,12.878826649603015
chr17,24209120,24209621,0.3514074930712945,chr17,24204861,24225730,ENSMUSG00000085185.10,+,BC028777,lncRNA,11.259286342742676,12.738883099394169,12.878826649603015
chr11,116412312,116412813,0.2642848869671605,chr11,116332353,116417032,ENSMUSG00000052949.14,-,Rnf157,protein_coding,5.47964926062078,7.73059879937575,6.58488063658008
chr7,127421304,127421805,0.2601129221143485,chr7,127414967,127426068,ENSMUSG00000045251.13,-,Zfp688,protein_coding,3.52484799550691,4.59282238840041,4.22356031780645
chr15,77368106,77368607,0.2818952065477366,chr15,77365494,77375010,ENSMUSG00000116284.1,-,Gm3787,transcribed_processed_pseudogene,4.84976885297298,5.41817854185424,5.899576316936
chr15,77368106,77368607,0.2818952065477366,chr15,77361898,77370699,ENSMUSG00000116413.1,-,Gm49436,TEC,4.84976885297298,5.41817854185424,5.899576316936
chr12,4571814,4572315,0.2904982796008581,chr12,4548546,4573538,ENSMUSG00000112819.1,-,Gm46332,lncRNA,5.09179186674898,5.89133530223941,6.23105503676384
chr12,4571814,4572315,0.2904982796008581,chr12,4568401,4580756,ENSMUSG00000112505.1,-,Gm48610,lncRNA,5.09179186674898,5.89133530223941,6.23105503676384
chr16,17833612,17834113,0.4046150298440318,chr16,17829121,17839008,ENSMUSG00000116652.2,+,B830017H08Rik,protein_coding,2.45746444757172,3.38324871523531,3.25519551830938
chr16,17833612,17834113,0.4046150298440318,chr16,17831276,17842364,ENSMUSG00000090236.3,-,Car15,protein_coding,2.45746444757172,3.38324871523531,3.25519551830938
chr16,17833612,17834113,0.4046150298440318,chr16,17831277,17895671,ENSMUSG00000092470.1,-,Gm20518,protein_coding,2.45746444757172,3.38324871523531,3.25519551830938
chr19,48629330,48629831,0.2605665515798531,chr19,48202025,48809505,ENSMUSG00000063434.6,+,Sorcs3,protein_coding,4.29125420579759,4.82406441415256,5.14350687732867
chr8,126824588,126825089,0.3115963449925543,chr8,126808640,126912215,ENSMUSG00000110697.1,-,Gm31718,lncRNA,4.40295713523266,5.64230542835248,5.46753663716038
chr7,19789990,19790491,0.2960355983870126,chr7,19774881,19800809,ENSMUSG00000040525.13,-,Cblc,protein_coding,4.23850560023102,5.27231818714904,5.20682303729578
chr2,30472686,30473187,0.3327003763565754,chr2,30467537,30478219,ENSMUSG00000089762.3,-,Ier5l,protein_coding,2.49159589823244,3.14844911985621,3.13973663836935
chr8,120347125,120347626,0.3846434032069296,chr8,120224456,120585390,ENSMUSG00000031822.20,+,Gse1,protein_coding,2.73982463031039,3.35478815821966,3.57922527814109
chr8,120347125,120347626,0.3846434032069296,chr8,119906841,124349722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,2.73982463031039,3.35478815821966,3.57922527814109
chr3,138644327,138644828,0.3896491699166767,chr3,138639756,138647944,ENSMUSG00000105126.1,-,Gm43723,processed_pseudogene,2.79567609502793,3.99515069107177,3.6648883180966
chr9,59959279,59959780,0.315398784398619,chr9,59938771,59964659,ENSMUSG00000032292.8,-,Nr2e3,protein_coding,5.16315762722139,5.70989925126465,6.42845247666132
chr9,59959279,59959780,0.315398784398619,chr9,59947285,59963044,ENSMUSG00000084913.3,+,Gm7616,lncRNA,5.16315762722139,5.70989925126465,6.42845247666132
chr9,59959279,59959780,0.315398784398619,chr9,59953511,59965801,ENSMUSG00000084847.7,-,Gm15507,lncRNA,5.16315762722139,5.70989925126465,6.42845247666132
chr4,136148229,136148730,0.264930219539385,chr4,136139497,136149755,ENSMUSG00000007872.3,+,Id3,protein_coding,3.92511682598261,5.19049408572905,4.71891615754918
chr12,3808616,3809117,0.2530027087945998,chr12,3802007,3918443,ENSMUSG00000020661.15,+,Dnmt3a,protein_coding,4.18575699466446,5.24030006050643,4.99080319740798
chr15,66172422,66172923,0.3616708078766772,chr15,65982387,66290642,ENSMUSG00000056258.9,-,Kcnq3,protein_coding,2.87945329210424,3.489975804044,3.70213311807726
chr17,29887488,29887989,0.3681275483856162,chr17,29886084,29901067,ENSMUSG00000086534.2,+,Gm16758,lncRNA,3.10596201012537,4.57147697063867,4.01126495791671
chr17,29887488,29887989,0.3681275483856162,chr17,29823949,29974087,ENSMUSG00000043557.16,-,Mdga1,protein_coding,3.10596201012537,4.57147697063867,4.01126495791671
chr4,46611164,46611665,0.366429697151041,chr4,46600390,46654209,ENSMUSG00000039813.14,-,Tbc1d2,protein_coding,3.15871061569193,3.89198117189005,4.07458111788383
chr4,99941909,99942410,0.2908356465990274,chr4,99925414,99991294,ENSMUSG00000025791.18,+,Pgm1,protein_coding,4.08646550183328,4.77781600900213,5.00197663740217
chr8,70120626,70121127,0.2607997057528419,chr8,70089085,70124873,ENSMUSG00000002341.8,-,Ncan,protein_coding,4.83115169806713,6.03719565694461,5.79156639699209
chr8,70120626,70121127,0.2607997057528419,chr8,70119028,70127153,ENSMUSG00000089114.1,-,Gm25906,snoRNA,4.83115169806713,6.03719565694461,5.79156639699209
chr16,33699950,33700451,0.3221681634517072,chr16,33680370,33775576,ENSMUSG00000075254.12,+,Heg1,protein_coding,3.16491633399388,3.97380527331004,3.95912223794379
chr2,34025652,34026153,0.3219599729356293,chr2,34014289,34111735,ENSMUSG00000087461.2,-,C230014O12Rik,lncRNA,3.02839053135101,4.14101104577698,3.78779615803277
chr14,21989391,21989892,0.3729520445173158,chr14,21988436,22000100,ENSMUSG00000103160.1,+,C130012C08Rik,TEC,12.862713120892614,14.060021729764347,15.462935693249731
chr14,21989391,21989892,0.3729520445173158,chr14,21979959,21993601,ENSMUSG00000039081.10,-,Zfp503,protein_coding,12.862713120892614,14.060021729764347,15.462935693249731
chr8,119064467,119064968,0.4050276341309503,chr8,118279733,119328921,ENSMUSG00000031841.19,+,Cdh13,protein_coding,2.74913320776331,3.72121782979615,3.64254143810821
chr8,99234952,99235453,0.300798850521595,chr8,99020471,99420471,ENSMUSG00000036510.17,-,Cdh8,protein_coding,3.5869051785264,3.8065995008431,4.42095775770393
chr11,120948776,120949277,0.3322214549482191,chr11,120944480,120964868,ENSMUSG00000025161.16,+,Slc16a3,protein_coding,5.71236369694386,7.98318624288964,7.19569535626284
chr6,42372216,42372717,0.3509237262834195,chr6,42354487,42377268,ENSMUSG00000029859.6,-,Epha1,protein_coding,2.60329882766752,3.37969114560836,3.32223615827456
chr6,42372216,42372717,0.3509237262834195,chr6,42366671,42385215,ENSMUSG00000101268.6,+,2010310C07Rik,lncRNA,2.60329882766752,3.37969114560836,3.32223615827456
chr1,58031132,58031633,0.2749080307349613,chr1,58025931,58110413,ENSMUSG00000063558.4,+,Aox1,protein_coding,3.27041354512701,3.41882441150488,3.95912223794379
chr2,28325995,28326496,0.318372320086744,chr2,28311016,28328050,ENSMUSG00000087196.1,-,Gm13373,lncRNA,3.38521933371306,3.92399929853265,4.22356031780645
chr14,7791694,7792195,0.3531394173705546,chr14,7787455,7796057,ENSMUSG00000097169.2,+,Gm26661,TEC,2.34576151813664,3.30142461381532,2.99820639844285
chr14,7791694,7792195,0.3531394173705546,chr14,7740063,7795652,ENSMUSG00000072723.11,-,Gm10044,transcribed_unprocessed_pseudogene,2.34576151813664,3.30142461381532,2.99820639844285
chr2,116893806,116894307,0.2821198239178376,chr2,116874691,116896494,ENSMUSG00000027355.15,+,Tmco5,protein_coding,4.1081855158901,4.63551322392388,4.99825215740411
chr12,86076269,86076770,0.3509465795076698,chr12,86052745,86083041,ENSMUSG00000021253.7,-,Tgfb3,protein_coding,10.046860497868703,10.437140186865648,12.484520301133573
chr12,86076269,86076770,0.3509465795076698,chr12,86074644,86083754,ENSMUSG00000114051.1,+,Gm48008,lncRNA,10.046860497868703,10.437140186865648,12.484520301133573
chr17,36042038,36042539,0.455297956770715,chr17,35990453,36042435,ENSMUSG00000092368.1,+,A930015D03Rik,lncRNA,2.32093864492885,3.15912182873708,3.18443039834613
chr17,36042038,36042539,0.455297956770715,chr17,36033128,36046747,ENSMUSG00000056116.18,-,H2-T22,protein_coding,2.32093864492885,3.15912182873708,3.18443039834613
chr17,36042038,36042539,0.455297956770715,chr17,36038961,36062645,ENSMUSG00000073407.1,+,Gm6034,protein_coding,2.32093864492885,3.15912182873708,3.18443039834613
chr10,77021343,77021844,0.3790507695666025,chr10,77007501,77033575,ENSMUSG00000112773.1,-,Gm3137,lncRNA,2.98805336238834,3.32632760120402,3.88835711798054
chr10,77021343,77021844,0.3790507695666025,chr10,77007995,77026214,ENSMUSG00000074919.2,+,Gm10787,lncRNA,2.98805336238834,3.32632760120402,3.88835711798054
chr8,71462764,71463265,0.3989431069836796,chr8,71452705,71467655,ENSMUSG00000007950.9,-,Abhd8,protein_coding,9.000150303640766,9.521896065352205,10.600853230900869
chr8,71462764,71463265,0.3989431069836796,chr8,71460959,71469747,ENSMUSG00000034880.7,+,Mrpl34,protein_coding,9.000150303640766,9.521896065352205,10.600853230900869
chr8,46151334,46151835,0.2797011722300734,chr8,46147771,46199590,ENSMUSG00000031631.15,+,Cfap97,protein_coding,4.17334555806056,4.63195565429693,5.06901727736736
chr8,46151334,46151835,0.2797011722300734,chr8,46148610,46160100,ENSMUSG00000086279.1,+,Gm15634,lncRNA,4.17334555806056,4.63195565429693,5.06901727736736
chr8,46151334,46151835,0.2797011722300734,chr8,46029261,46156159,ENSMUSG00000038291.16,-,Snx25,protein_coding,4.17334555806056,4.63195565429693,5.06901727736736
chr11,115321639,115322140,0.3043336345114774,chr11,115311192,115326041,ENSMUSG00000045288.10,-,Ush1g,protein_coding,2.74913320776331,3.88842360226309,3.39672575823588
chr11,115321639,115322140,0.3043336345114774,chr11,115303163,115336303,ENSMUSG00000050201.9,+,Otop2,protein_coding,2.74913320776331,3.88842360226309,3.39672575823588
chr2,25242568,25243069,0.268842814947517,chr2,25234818,25246452,ENSMUSG00000036731.7,-,Cysrt1,protein_coding,5.04835183863534,6.84476396226366,6.08580031683928
chr2,25242568,25243069,0.268842814947517,chr2,25238255,25248262,ENSMUSG00000044628.4,+,Rnf208,protein_coding,5.04835183863534,6.84476396226366,6.08580031683928
chr2,25242568,25243069,0.268842814947517,chr2,25240819,25250863,ENSMUSG00000115018.2,-,AL732309.1,protein_coding,5.04835183863534,6.84476396226366,6.08580031683928
chr2,25242568,25243069,0.268842814947517,chr2,25240821,25260022,ENSMUSG00000006471.18,-,Ndor1,protein_coding,5.04835183863534,6.84476396226366,6.08580031683928
chr2,25242568,25243069,0.268842814947517,chr2,25240863,25259386,ENSMUSG00000115074.1,-,Ndor1,protein_coding,5.04835183863534,6.84476396226366,6.08580031683928
chr19,5474578,5475079,0.319081078271099,chr19,5469954,5486517,ENSMUSG00000024909.15,+,Efemp2,protein_coding,4.43088286759143,5.85575960596985,5.5308527971275
chr2,29821207,29821708,0.2893393283452594,chr2,29798634,29821522,ENSMUSG00000059316.2,+,Slc27a4,protein_coding,5.31519772561914,6.58861894912282,6.49921759662457
chr2,29821207,29821708,0.2893393283452594,chr2,29816075,29849002,ENSMUSG00000069020.9,+,Urm1,protein_coding,5.31519772561914,6.58861894912282,6.49921759662457
chr5,121601767,121602268,0.3370710534805534,chr5,121592775,121622938,ENSMUSG00000042647.13,-,Acad12,protein_coding,3.74825385437707,5.16914866796731,4.73753855753951
chr7,45481334,45481835,0.325314308680225,chr7,45461984,45490811,ENSMUSG00000109926.1,-,Gm45808,protein_coding,3.8413396289063,4.83829469266039,4.81575263749889
chr7,45481334,45481835,0.325314308680225,chr7,45466987,45492805,ENSMUSG00000011382.8,-,Dhdh,protein_coding,3.8413396289063,4.83829469266039,4.81575263749889
chr7,45481334,45481835,0.325314308680225,chr7,45477877,45527632,ENSMUSG00000023467.18,+,Tulp2,protein_coding,3.8413396289063,4.83829469266039,4.81575263749889
chr15,78422516,78423017,0.2772056344570041,chr15,78416496,78428193,ENSMUSG00000115854.1,-,Gm36644,lncRNA,6.73010149846346,8.50970654767915,8.16033567576185
chr17,33999390,33999891,0.3379707895746014,chr17,33992017,34004347,ENSMUSG00000061232.16,-,H2-K1,protein_coding,2.544344503799,3.46151524702835,3.21795071832873
chr8,95135194,95135695,0.2896638313888283,chr8,95122666,95138867,ENSMUSG00000110428.1,+,Gm45812,lncRNA,3.77307672758486,4.40071362854478,4.61463071760335
chr8,95135194,95135695,0.2896638313888283,chr8,95134310,95152386,ENSMUSG00000110475.1,+,Gm31036,lncRNA,3.77307672758486,4.40071362854478,4.61463071760335
chr8,95135194,95135695,0.2896638313888283,chr8,95095828,95206812,ENSMUSG00000031788.14,-,Kifc3,protein_coding,3.77307672758486,4.40071362854478,4.61463071760335
chr11,75168969,75169470,0.3226776499005367,chr11,75160565,75173519,ENSMUSG00000043099.4,-,Hic1,protein_coding,3.79479674164168,5.1371305413247,4.74871199753371
chr11,75168969,75169470,0.3226776499005367,chr11,75168560,75181633,ENSMUSG00000085609.1,+,1700016P03Rik,lncRNA,3.79479674164168,5.1371305413247,4.74871199753371
chr11,75168969,75169470,0.3226776499005367,chr11,75169388,75177478,ENSMUSG00000065590.1,+,Mir212,miRNA,3.79479674164168,5.1371305413247,4.74871199753371
chr10,81575027,81575528,0.2536277102251239,chr10,81568612,81579940,ENSMUSG00000090034.1,-,Gm15917,lncRNA,8.45529118640522,10.1995521204833,10.0858918347618
chr10,81575027,81575528,0.2536277102251239,chr10,81570561,81594845,ENSMUSG00000034771.15,+,Tle2,protein_coding,8.45529118640522,10.1995521204833,10.0858918347618
chr14,122464000,122464501,0.3750362953843442,chr14,122452795,122469677,ENSMUSG00000041703.7,-,Zic5,protein_coding,2.4481558701188,2.89586167634232,3.17698143835
chr8,12561313,12561814,0.3045568322902175,chr8,12550272,12577320,ENSMUSG00000097421.2,-,D630011A20Rik,lncRNA,3.05011054540783,3.44728496852052,3.76917375804244
chr8,85013154,85013655,0.3092754762478023,chr8,85003202,85018531,ENSMUSG00000052819.6,-,Best2,protein_coding,4.43708858589338,5.82018390970029,5.50105695714297
